lng1,lat1,lng2,lat2
32.00,37.29,29.30,39.59
31.00,37.29,27.60,40.29
30.00,37.29,26.20,40.39
29.00,37.29,24.90,40.59
28.00,37.29,23.70,41.19
27.00,37.29,23.60,41.49
26.00,37.29,23.30,41.09
25.00,37.29,22.90,41.19
24.00,37.29,22.30,41.09
23.00,37.29,20.90,40.59
22.00,37.29,20.10,39.89
21.00,37.29,19.80,38.59
20.00,37.29,20.10,37.69
19.00,37.29,20.20,38.09
18.00,37.29,19.40,39.59
17.00,37.29,17.80,40.09
16.00,37.29,15.20,40.19
15.00,37.29,15.90,41.09
14.00,37.29,19.70,36.59
13.00,37.29,19.70,31.69
12.00,37.29,18.00,32.49
11.00,37.29,17.00,32.99
10.00,37.29,16.00,33.49
9.00,37.29,13.80,33.39
8.00,37.29,13.10,32.69
7.00,37.29,12.50,32.99
6.00,37.29,11.20,32.99
5.00,37.29,10.50,32.89
4.00,37.29,9.90,31.59
3.00,37.29,8.40,30.49
2.00,37.29,6.60,30.09
1.00,37.29,5.40,30.29
0.00,37.29,4.70,31.89
-1.00,37.29,2.60,32.39
-2.00,37.29,1.30,32.99
-3.00,37.29,-0.50,32.39
-4.00,37.29,-3.00,33.49
-5.00,37.29,-3.60,35.99
-6.00,37.29,-7.50,34.89
-7.00,37.29,-8.40,36.59
-8.00,37.29,-9.30,37.89
-9.00,37.29,-10.70,38.59
-10.00,37.29,-12.70,38.89
-11.00,37.29,-13.90,39.59
-12.00,37.29,-16.20,39.99
-13.00,37.29,-17.80,40.79
-14.00,37.29,-18.40,42.09
-15.00,37.29,-19.30,42.29
-16.00,37.29,-20.60,42.89
-17.00,37.29,-21.80,43.29
-18.00,37.29,-22.10,43.69
-19.00,37.29,-22.50,43.59
-20.00,37.29,-22.80,43.49
-21.00,37.29,-22.50,43.69
-22.00,37.29,-22.10,44.39
-23.00,37.29,-22.00,44.99
-24.00,37.29,-22.60,45.19
-25.00,37.29,-22.10,46.09
-26.00,37.29,-21.20,46.09
-27.00,37.29,-20.30,45.69
-28.00,37.29,-19.40,45.49
-29.00,37.29,-19.90,45.69
-30.00,37.29,-20.70,44.99
-31.00,37.29,-22.60,43.99
-32.00,37.29,-24.20,43.19
-33.00,37.29,-24.50,43.59
-34.00,37.29,-25.30,44.19
-35.00,37.29,-26.80,43.69
-36.00,37.29,-26.20,42.89
-37.00,37.29,-23.50,38.09
-38.00,37.29,-25.80,30.39
-39.00,37.29,-30.70,31.69
-40.00,37.29,-31.80,33.49
-41.00,37.29,-32.60,34.39
-42.00,37.29,-34.30,34.79
-43.00,37.29,-37.00,34.19
-44.00,37.29,-39.30,31.99
-45.00,37.29,-42.90,28.89
-46.00,37.29,-43.60,27.89
-47.00,37.29,-50.10,24.69
-48.00,37.29,-51.80,26.39
-49.00,37.29,-53.70,26.39
-50.00,37.29,-55.90,27.19
-51.00,37.29,-54.90,29.79
-52.00,37.29,-56.90,30.29
-53.00,37.29,-58.90,29.89
-54.00,37.29,-60.80,29.99
-55.00,37.29,-62.40,30.79
-56.00,37.29,-63.30,31.59
-57.00,37.29,-64.50,31.99
-58.00,37.29,-65.40,32.59
-59.00,37.29,-66.40,33.29
-60.00,37.29,-67.30,34.19
-61.00,37.29,-68.10,34.99
-62.00,37.29,-68.30,35.49
-63.00,37.29,-68.50,36.19
-64.00,37.29,-68.90,37.59
-65.00,37.29,-69.50,38.89
-66.00,37.29,-70.00,39.99
-67.00,37.29,-70.60,41.19
-68.00,37.29,-71.00,42.39
-69.00,37.29,-71.30,43.39
-70.00,37.29,-71.60,44.09
-71.00,37.29,-72.00,44.69
-72.00,37.29,-72.40,45.29
-73.00,37.29,-72.70,45.79
-74.00,37.29,-73.30,46.39
-75.00,37.29,-73.90,46.99
-76.00,37.29,-74.70,47.59
-77.00,37.29,-75.90,48.19
-78.00,37.29,-77.00,48.49
-79.00,37.29,-78.30,48.89
-80.00,37.29,-80.20,48.59
-81.00,37.29,-81.70,48.69
-82.00,37.29,-82.90,49.19
-83.00,37.29,-84.40,49.49
-84.00,37.29,-86.30,48.99
-85.00,37.29,-88.30,49.19
-86.00,37.29,-90.00,49.49
-87.00,37.29,-92.70,49.59
-88.00,37.29,-96.20,49.39
-89.00,37.29,-98.60,48.89
-90.00,37.29,-101.30,47.69
-91.00,37.29,-103.30,47.69
-92.00,37.29,-104.90,46.69
-93.00,37.29,-105.60,45.89
-94.00,37.29,-105.60,44.89
-95.00,37.29,-105.20,43.69
-96.00,37.29,-104.40,42.69
-97.00,37.29,-104.60,41.79
-98.00,37.29,-104.80,40.79
-99.00,37.29,-105.90,37.89
-100.00,37.29,-105.20,37.19
-101.00,37.29,-104.40,37.29
-102.00,37.29,-103.10,37.19
-103.00,37.29,-99.20,36.39
-104.00,37.29,-95.40,33.79
-105.00,37.29,-93.20,30.59
-106.00,37.29,-93.60,29.69
-107.00,37.29,-94.20,30.09
-108.00,37.29,-94.50,30.39
-109.00,37.29,-95.60,30.09
-110.00,37.29,-96.70,30.39
-111.00,37.29,-97.60,30.89
-112.00,37.29,-98.80,30.79
-113.00,37.29,-99.80,30.29
-114.00,37.29,-100.50,29.99
-115.00,37.29,-101.70,29.99
-116.00,37.29,-103.10,30.29
-117.00,37.29,-104.10,30.69
-118.00,37.29,-105.10,32.09
-119.00,37.29,-106.30,33.39
-120.00,37.29,-108.20,35.09
-121.00,37.29,-110.00,36.39
-122.00,37.29,-111.50,37.49
-123.00,37.29,-112.20,38.09
-124.00,37.29,-112.50,38.69
-125.00,37.29,-114.70,38.79
-126.00,37.29,-117.10,38.19
-127.00,37.29,-120.50,34.29
-128.00,37.29,-123.90,32.49
-129.00,37.29,-127.50,31.49
-130.00,37.29,-131.50,30.69
-131.00,37.29,-133.60,31.19
-132.00,37.29,-135.90,31.99
-133.00,37.29,-137.30,32.89
-134.00,37.29,-138.30,33.49
-135.00,37.29,-139.50,33.99
-136.00,37.29,-142.10,34.29
-137.00,37.29,-143.50,35.79
-138.00,37.29,-144.90,37.39
-139.00,37.29,-144.60,41.49
-140.00,37.29,-139.70,39.19
-141.00,37.29,-141.70,35.99
-142.00,37.29,-142.00,34.99
-143.00,37.29,-142.80,34.99
-144.00,37.29,-145.90,38.29
-145.00,37.29,-145.00,39.99
-146.00,37.29,-145.20,38.49
-147.00,37.29,-148.30,38.59
-148.00,37.29,-149.20,38.59
-149.00,37.29,-152.20,36.39
-150.00,37.29,-154.70,34.99
-151.00,37.29,-156.80,37.39
-152.00,37.29,-156.40,39.99
-153.00,37.29,-155.80,40.99
-154.00,37.29,-156.00,41.79
-155.00,37.29,-156.00,41.99
-156.00,37.29,-156.10,42.19
-157.00,37.29,-156.60,42.49
-158.00,37.29,-157.60,41.99
-159.00,37.29,-157.80,42.19
-160.00,37.29,-157.50,42.59
-161.00,37.29,-157.70,42.89
-162.00,37.29,-158.20,42.89
-163.00,37.29,-158.70,42.39
-164.00,37.29,-159.40,42.39
-165.00,37.29,-160.20,41.99
-166.00,37.29,-161.00,41.09
-167.00,37.29,-162.10,40.09
-168.00,37.29,-163.30,39.79
-169.00,37.29,-164.40,38.79
-170.00,37.29,-165.90,37.29
-171.00,37.29,-167.50,36.09
-172.00,37.29,-168.70,37.69
-173.00,37.29,-168.90,39.29
-174.00,37.29,-169.10,39.59
-175.00,37.29,-171.60,39.29
-176.00,37.29,-169.30,41.99
-177.00,37.29,-170.90,40.89
-178.00,37.29,-170.50,33.89
-179.00,37.29,-171.40,34.09
-180.00,37.29,-173.60,33.59
180.00,36.30,184.60,34.70
179.00,36.30,183.40,34.80
178.00,36.30,181.90,35.10
177.00,36.30,179.80,34.50
176.00,36.30,178.70,33.60
175.00,36.30,176.40,35.10
174.00,36.30,175.80,37.10
173.00,36.30,175.70,38.60
172.00,36.30,175.10,38.60
171.00,36.30,171.60,35.30
170.00,36.30,168.40,33.70
169.00,36.30,165.10,33.60
168.00,36.30,161.10,32.50
167.00,36.30,158.90,31.90
166.00,36.30,156.70,31.70
165.00,36.30,154.90,31.60
164.00,36.30,154.00,31.70
163.00,36.30,152.50,31.80
162.00,36.30,150.70,31.80
161.00,36.30,149.60,32.10
160.00,36.30,148.80,32.60
159.00,36.30,148.10,33.00
158.00,36.30,147.50,33.40
157.00,36.30,147.10,33.70
156.00,36.30,146.40,33.60
155.00,36.30,144.10,33.10
154.00,36.30,142.70,33.80
153.00,36.30,141.70,35.20
152.00,36.30,141.00,35.80
151.00,36.30,140.20,36.40
150.00,36.30,139.60,36.60
149.00,36.30,138.90,37.10
148.00,36.30,137.90,38.20
147.00,36.30,136.70,38.70
146.00,36.30,135.30,39.30
145.00,36.30,134.40,39.30
144.00,36.30,133.40,39.90
143.00,36.30,132.70,40.60
142.00,36.30,131.90,41.10
141.00,36.30,131.10,41.80
140.00,36.30,130.50,42.40
139.00,36.30,130.10,42.90
138.00,36.30,129.80,43.40
137.00,36.30,129.50,43.60
136.00,36.30,129.30,43.90
135.00,36.30,129.10,43.80
134.00,36.30,128.60,43.60
133.00,36.30,127.90,43.40
132.00,36.30,127.10,43.30
131.00,36.30,126.50,43.90
130.00,36.30,126.20,44.40
129.00,36.30,125.60,44.50
128.00,36.30,125.20,44.40
127.00,36.30,125.00,44.40
126.00,36.30,124.80,44.50
125.00,36.30,124.40,44.30
124.00,36.30,124.00,44.10
123.00,36.30,123.40,44.20
122.00,36.30,122.40,43.90
121.00,36.30,122.40,43.50
120.00,36.30,121.70,42.60
119.00,36.30,122.90,37.90
118.00,36.30,123.00,38.60
117.00,36.30,120.30,36.50
116.00,36.30,119.80,34.30
115.00,36.30,118.20,33.30
114.00,36.30,116.50,34.80
113.00,36.30,116.10,37.30
112.00,36.30,115.70,39.70
111.00,36.30,116.00,41.30
110.00,36.30,115.00,41.20
109.00,36.30,110.20,35.60
108.00,36.30,104.60,32.70
107.00,36.30,101.10,30.40
106.00,36.30,98.30,28.50
105.00,36.30,97.10,27.80
104.00,36.30,96.90,27.90
103.00,36.30,97.90,28.70
102.00,36.30,98.30,30.00
101.00,36.30,98.60,31.10
100.00,36.30,96.80,29.90
99.00,36.30,94.20,31.20
98.00,36.30,93.60,32.20
97.00,36.30,92.20,31.70
96.00,36.30,91.30,32.50
95.00,36.30,90.30,33.80
94.00,36.30,89.40,35.00
93.00,36.30,88.50,35.50
92.00,36.30,89.00,37.40
91.00,36.30,89.00,40.30
90.00,36.30,87.60,41.50
89.00,36.30,86.30,40.70
88.00,36.30,86.70,39.80
87.00,36.30,87.10,39.10
86.00,36.30,86.90,38.20
85.00,36.30,86.30,37.80
84.00,36.30,84.80,37.50
83.00,36.30,83.60,37.70
82.00,36.30,82.20,38.50
81.00,36.30,81.00,39.00
80.00,36.30,80.10,39.40
79.00,36.30,79.10,39.50
78.00,36.30,79.50,40.20
77.00,36.30,77.60,41.20
76.00,36.30,74.30,41.70
75.00,36.30,73.90,43.40
74.00,36.30,74.90,44.90
73.00,36.30,72.40,42.60
72.00,36.30,74.40,38.60
71.00,36.30,71.00,35.80
70.00,36.30,71.20,35.60
69.00,36.30,64.70,39.10
68.00,36.30,71.30,43.40
67.00,36.30,67.70,43.50
66.00,36.30,69.00,41.10
65.00,36.30,64.70,40.60
64.00,36.30,62.80,38.70
63.00,36.30,62.80,38.30
62.00,36.30,60.50,32.80
61.00,36.30,62.30,31.80
60.00,36.30,60.60,34.40
59.00,36.30,63.10,32.60
58.00,36.30,61.00,33.00
57.00,36.30,62.30,32.50
56.00,36.30,61.80,31.40
55.00,36.30,59.00,29.80
54.00,36.30,57.90,27.70
53.00,36.30,57.40,26.90
52.00,36.30,55.70,28.10
51.00,36.30,53.70,28.80
50.00,36.30,52.20,29.50
49.00,36.30,51.20,31.40
48.00,36.30,50.00,33.50
47.00,36.30,47.10,32.80
46.00,36.30,43.80,35.80
45.00,36.30,42.20,38.00
44.00,36.30,39.50,40.80
43.00,36.30,37.90,39.60
42.00,36.30,41.40,33.10
41.00,36.30,40.20,29.60
40.00,36.30,32.60,30.70
39.00,36.30,31.30,33.20
38.00,36.30,30.60,34.00
37.00,36.30,29.70,34.70
36.00,36.30,29.10,36.10
35.00,36.30,28.90,37.10
34.00,36.30,28.80,38.10
33.00,36.30,28.50,39.50
32.00,36.30,26.60,40.60
31.00,36.30,26.60,38.30
30.00,36.30,25.40,37.90
29.00,36.30,23.00,38.40
28.00,36.30,21.40,39.60
27.00,36.30,20.80,41.00
26.00,36.30,20.90,40.60
25.00,36.30,20.30,38.30
24.00,36.30,20.40,37.40
23.00,36.30,20.50,37.50
22.00,36.30,19.50,38.20
21.00,36.30,17.60,38.30
20.00,36.30,18.50,40.00
19.00,36.30,23.40,39.60
18.00,36.30,25.30,33.60
17.00,36.30,24.40,31.20
16.00,36.30,24.10,30.50
15.00,36.30,22.40,30.90
14.00,36.30,21.10,31.40
13.00,36.30,20.00,31.40
12.00,36.30,18.80,31.50
11.00,36.30,17.80,31.50
10.00,36.30,16.50,31.30
9.00,36.30,14.80,30.90
8.00,36.30,13.10,31.40
7.00,36.30,12.30,31.90
6.00,36.30,11.30,31.80
5.00,36.30,9.60,31.10
4.00,36.30,8.20,30.10
3.00,36.30,6.80,30.10
2.00,36.30,5.70,31.10
1.00,36.30,4.70,31.20
0.00,36.30,4.70,32.40
-1.00,36.30,2.20,32.20
-2.00,36.30,0.90,33.00
-3.00,36.30,-2.00,33.30
-4.00,36.30,-4.10,35.00
-5.00,36.30,-5.50,36.30
-6.00,36.30,-8.60,37.20
-7.00,36.30,-9.10,38.30
-8.00,36.30,-10.50,38.40
-9.00,36.30,-12.20,38.60
-10.00,36.30,-13.80,39.30
-11.00,36.30,-15.50,39.50
-12.00,36.30,-16.80,40.30
-13.00,36.30,-18.20,41.30
-14.00,36.30,-19.20,42.00
-15.00,36.30,-20.20,42.20
-16.00,36.30,-21.90,42.40
-17.00,36.30,-23.30,42.90
-18.00,36.30,-24.50,42.50
-19.00,36.30,-25.00,42.10
-20.00,36.30,-24.70,41.50
-21.00,36.30,-24.10,41.70
-22.00,36.30,-23.40,41.90
-23.00,36.30,-22.60,41.90
-24.00,36.30,-22.50,42.80
-25.00,36.30,-22.50,43.70
-26.00,36.30,-22.20,44.40
-27.00,36.30,-21.40,44.70
-28.00,36.30,-20.60,44.50
-29.00,36.30,-20.00,44.20
-30.00,36.30,-20.80,44.20
-31.00,36.30,-22.00,43.70
-32.00,36.30,-23.50,43.50
-33.00,36.30,-23.70,43.00
-34.00,36.30,-23.80,42.60
-35.00,36.30,-23.10,41.30
-36.00,36.30,-23.10,39.40
-37.00,36.30,-23.70,35.60
-38.00,36.30,-27.60,30.80
-39.00,36.30,-30.00,32.60
-40.00,36.30,-31.70,33.90
-41.00,36.30,-33.30,34.30
-42.00,36.30,-34.90,34.40
-43.00,36.30,-37.90,34.10
-44.00,36.30,-40.30,31.80
-45.00,36.30,-43.50,30.50
-46.00,36.30,-46.50,24.90
-47.00,36.30,-49.30,25.90
-48.00,36.30,-52.20,26.30
-49.00,36.30,-54.20,26.80
-50.00,36.30,-56.10,28.10
-51.00,36.30,-57.00,29.80
-52.00,36.30,-58.00,30.00
-53.00,36.30,-60.00,29.50
-54.00,36.30,-61.60,29.80
-55.00,36.30,-63.20,30.40
-56.00,36.30,-64.30,31.00
-57.00,36.30,-65.50,31.70
-58.00,36.30,-66.40,32.30
-59.00,36.30,-67.20,32.80
-60.00,36.30,-68.10,33.00
-61.00,36.30,-68.80,33.30
-62.00,36.30,-69.50,34.30
-63.00,36.30,-70.10,35.70
-64.00,36.30,-70.40,36.90
-65.00,36.30,-70.50,37.60
-66.00,36.30,-71.10,38.50
-67.00,36.30,-71.90,39.90
-68.00,36.30,-72.40,41.10
-69.00,36.30,-73.00,42.10
-70.00,36.30,-73.40,43.10
-71.00,36.30,-73.90,44.00
-72.00,36.30,-74.30,44.80
-73.00,36.30,-74.80,45.50
-74.00,36.30,-75.50,46.20
-75.00,36.30,-76.20,46.80
-76.00,36.30,-77.00,47.30
-77.00,36.30,-77.80,47.90
-78.00,36.30,-79.30,48.20
-79.00,36.30,-80.70,48.00
-80.00,36.30,-81.30,48.40
-81.00,36.30,-82.20,48.70
-82.00,36.30,-83.50,49.10
-83.00,36.30,-85.10,48.90
-84.00,36.30,-86.80,48.60
-85.00,36.30,-87.90,49.10
-86.00,36.30,-90.00,49.70
-87.00,36.30,-93.20,50.60
-88.00,36.30,-96.10,51.40
-89.00,36.30,-100.10,51.60
-90.00,36.30,-103.80,50.30
-91.00,36.30,-106.20,47.70
-92.00,36.30,-108.00,45.70
-93.00,36.30,-107.50,43.30
-94.00,36.30,-107.70,43.10
-95.00,36.30,-106.90,40.70
-96.00,36.30,-100.70,34.80
-97.00,36.30,-95.40,26.80
-98.00,36.30,-95.00,25.80
-99.00,36.30,-95.30,27.00
-100.00,36.30,-94.80,27.10
-101.00,36.30,-94.50,27.60
-102.00,36.30,-94.20,28.10
-103.00,36.30,-94.00,28.20
-104.00,36.30,-94.30,28.10
-105.00,36.30,-94.70,28.20
-106.00,36.30,-95.10,28.60
-107.00,36.30,-95.90,29.10
-108.00,36.30,-96.80,29.60
-109.00,36.30,-97.70,30.00
-110.00,36.30,-98.70,30.30
-111.00,36.30,-99.80,30.30
-112.00,36.30,-100.70,30.10
-113.00,36.30,-101.30,29.80
-114.00,36.30,-102.10,29.70
-115.00,36.30,-103.00,29.60
-116.00,36.30,-104.00,30.20
-117.00,36.30,-104.70,31.30
-118.00,36.30,-105.20,33.20
-119.00,36.30,-107.00,35.60
-120.00,36.30,-108.60,36.90
-121.00,36.30,-109.70,37.60
-122.00,36.30,-112.00,38.00
-123.00,36.30,-112.60,38.50
-124.00,36.30,-113.20,39.00
-125.00,36.30,-114.90,39.10
-126.00,36.30,-116.90,39.00
-127.00,36.30,-120.40,35.50
-128.00,36.30,-124.10,33.70
-129.00,36.30,-128.70,32.90
-130.00,36.30,-132.70,32.80
-131.00,36.30,-134.50,33.10
-132.00,36.30,-136.90,33.10
-133.00,36.30,-138.20,34.00
-134.00,36.30,-139.40,34.90
-135.00,36.30,-140.00,35.70
-136.00,36.30,-139.70,38.50
-137.00,36.30,-139.00,35.70
-138.00,36.30,-143.70,37.40
-139.00,36.30,-143.30,42.60
-140.00,36.30,-141.40,35.20
-141.00,36.30,-142.30,35.70
-142.00,36.30,-143.90,35.60
-143.00,36.30,-143.90,35.70
-144.00,36.30,-143.70,36.50
-145.00,36.30,-144.70,37.50
-146.00,36.30,-146.50,35.90
-147.00,36.30,-148.20,34.20
-148.00,36.30,-149.20,34.60
-149.00,36.30,-152.30,34.40
-150.00,36.30,-150.90,36.20
-151.00,36.30,-157.20,36.90
-152.00,36.30,-158.60,38.90
-153.00,36.30,-157.80,40.20
-154.00,36.30,-157.80,41.10
-155.00,36.30,-157.80,41.60
-156.00,36.30,-157.60,41.90
-157.00,36.30,-157.90,42.10
-158.00,36.30,-158.10,41.90
-159.00,36.30,-158.60,41.90
-160.00,36.30,-158.90,42.00
-161.00,36.30,-159.10,42.60
-162.00,36.30,-159.50,42.60
-163.00,36.30,-160.00,41.90
-164.00,36.30,-160.70,41.20
-165.00,36.30,-161.60,41.00
-166.00,36.30,-162.90,41.10
-167.00,36.30,-163.40,40.50
-168.00,36.30,-165.10,39.60
-169.00,36.30,-165.70,36.40
-170.00,36.30,-168.40,33.10
-171.00,36.30,-169.00,35.80
-172.00,36.30,-170.30,37.80
-173.00,36.30,-171.30,38.90
-174.00,36.30,-172.40,37.40
-175.00,36.30,-171.80,40.20
-176.00,36.30,-172.10,36.50
-177.00,36.30,-172.60,35.80
-178.00,36.30,-173.80,34.50
-179.00,36.30,-174.30,34.50
-180.00,36.30,-175.40,34.70
180.00,35.30,183.00,34.40
179.00,35.30,182.10,34.90
178.00,35.30,180.30,36.50
177.00,35.30,178.70,33.40
176.00,35.30,178.00,33.20
175.00,35.30,176.80,34.90
174.00,35.30,175.80,36.50
173.00,35.30,174.90,37.90
172.00,35.30,174.50,38.10
171.00,35.30,173.00,36.80
170.00,35.30,170.10,34.70
169.00,35.30,166.80,34.30
168.00,35.30,163.00,33.40
167.00,35.30,159.90,32.70
166.00,35.30,156.80,31.60
165.00,35.30,155.10,31.30
164.00,35.30,152.40,30.10
163.00,35.30,151.50,29.80
162.00,35.30,151.10,30.70
161.00,35.30,149.70,31.60
160.00,35.30,149.50,31.70
159.00,35.30,148.00,31.60
158.00,35.30,147.20,31.80
157.00,35.30,146.20,32.30
156.00,35.30,145.90,32.80
155.00,35.30,144.10,32.50
154.00,35.30,143.00,32.90
153.00,35.30,141.90,33.90
152.00,35.30,141.10,35.00
151.00,35.30,139.90,35.90
150.00,35.30,138.90,36.80
149.00,35.30,138.10,37.00
148.00,35.30,137.60,37.30
147.00,35.30,136.50,37.90
146.00,35.30,135.30,38.80
145.00,35.30,134.20,39.30
144.00,35.30,133.10,39.80
143.00,35.30,132.00,40.30
142.00,35.30,131.10,40.90
141.00,35.30,130.40,41.60
140.00,35.30,129.60,42.20
139.00,35.30,129.00,42.60
138.00,35.30,128.40,42.80
137.00,35.30,128.00,42.90
136.00,35.30,127.30,42.90
135.00,35.30,126.90,43.00
134.00,35.30,126.40,43.10
133.00,35.30,125.70,42.90
132.00,35.30,124.90,42.50
131.00,35.30,124.40,42.40
130.00,35.30,124.10,42.60
129.00,35.30,123.70,42.70
128.00,35.30,123.50,42.90
127.00,35.30,123.20,43.00
126.00,35.30,123.10,43.10
125.00,35.30,122.70,43.40
124.00,35.30,121.60,43.20
123.00,35.30,121.20,43.00
122.00,35.30,120.90,43.00
121.00,35.30,121.20,40.80
120.00,35.30,121.90,37.30
119.00,35.30,121.10,38.30
118.00,35.30,121.20,37.10
117.00,35.30,119.60,33.30
116.00,35.30,118.50,33.10
115.00,35.30,117.20,32.30
114.00,35.30,115.80,34.20
113.00,35.30,116.00,36.60
112.00,35.30,116.10,38.30
111.00,35.30,116.20,40.00
110.00,35.30,117.10,40.40
109.00,35.30,113.50,37.60
108.00,35.30,110.50,35.80
107.00,35.30,105.10,30.80
106.00,35.30,103.00,29.00
105.00,35.30,99.00,26.40
104.00,35.30,96.30,25.90
103.00,35.30,96.50,26.50
102.00,35.30,97.80,28.00
101.00,35.30,98.70,29.60
100.00,35.30,97.40,30.40
99.00,35.30,95.10,30.60
98.00,35.30,94.10,31.70
97.00,35.30,91.70,31.10
96.00,35.30,90.40,32.60
95.00,35.30,89.30,33.50
94.00,35.30,88.60,34.60
93.00,35.30,87.40,35.60
92.00,35.30,86.80,36.10
91.00,35.30,87.10,37.60
90.00,35.30,86.50,37.90
89.00,35.30,86.00,36.90
88.00,35.30,86.30,36.90
87.00,35.30,86.10,37.10
86.00,35.30,85.60,37.20
85.00,35.30,84.70,37.20
84.00,35.30,83.90,37.20
83.00,35.30,83.00,37.50
82.00,35.30,81.80,38.10
81.00,35.30,80.60,38.60
80.00,35.30,79.40,39.10
79.00,35.30,77.80,39.20
78.00,35.30,77.50,40.40
77.00,35.30,76.70,41.00
76.00,35.30,74.00,42.30
75.00,35.30,73.60,43.80
74.00,35.30,74.60,44.60
73.00,35.30,74.50,43.40
72.00,35.30,71.10,35.70
71.00,35.30,71.00,35.80
70.00,35.30,71.80,34.90
69.00,35.30,70.60,33.30
68.00,35.30,65.40,39.20
67.00,35.30,68.00,40.20
66.00,35.30,69.60,39.10
65.00,35.30,65.10,39.30
64.00,35.30,63.30,35.70
63.00,35.30,64.00,32.90
62.00,35.30,64.20,34.50
61.00,35.30,59.80,39.20
60.00,35.30,59.60,35.00
59.00,35.30,62.50,33.30
58.00,35.30,61.40,32.90
57.00,35.30,61.80,27.60
56.00,35.30,59.00,26.70
55.00,35.30,57.90,29.10
54.00,35.30,56.80,27.20
53.00,35.30,56.00,27.40
52.00,35.30,54.30,28.00
51.00,35.30,53.20,28.60
50.00,35.30,51.70,30.00
49.00,35.30,50.40,32.10
48.00,35.30,49.50,34.60
47.00,35.30,46.60,35.00
46.00,35.30,44.20,37.20
45.00,35.30,42.10,39.80
44.00,35.30,43.90,39.50
43.00,35.30,46.70,31.70
42.00,35.30,43.90,29.10
41.00,35.30,39.80,27.90
40.00,35.30,35.30,29.10
39.00,35.30,33.10,30.40
38.00,35.30,30.70,31.60
37.00,35.30,29.20,32.90
36.00,35.30,28.50,34.00
35.00,35.30,28.20,35.30
34.00,35.30,27.90,36.80
33.00,35.30,28.00,37.80
32.00,35.30,28.20,37.50
31.00,35.30,26.90,37.80
30.00,35.30,24.90,38.70
29.00,35.30,22.60,39.30
28.00,35.30,20.90,39.40
27.00,35.30,22.40,39.80
26.00,35.30,30.80,35.90
25.00,35.30,34.40,27.10
24.00,35.30,30.10,26.40
23.00,35.30,27.80,30.10
22.00,35.30,28.30,33.10
21.00,35.30,28.40,33.30
20.00,35.30,26.80,31.90
19.00,35.30,26.10,30.70
18.00,35.30,25.40,29.90
17.00,35.30,23.80,29.70
16.00,35.30,23.00,29.70
15.00,35.30,22.00,30.30
14.00,35.30,20.80,30.70
13.00,35.30,19.50,30.90
12.00,35.30,18.30,30.80
11.00,35.30,17.30,31.10
10.00,35.30,15.30,31.20
9.00,35.30,13.70,31.10
8.00,35.30,12.90,31.50
7.00,35.30,11.60,31.60
6.00,35.30,9.90,31.40
5.00,35.30,8.30,31.20
4.00,35.30,6.60,30.60
3.00,35.30,5.70,30.90
2.00,35.30,4.60,31.40
1.00,35.30,3.60,31.80
0.00,35.30,2.90,32.40
-1.00,35.30,0.80,32.70
-2.00,35.30,-1.40,33.40
-3.00,35.30,-3.10,34.70
-4.00,35.30,-5.80,37.70
-5.00,35.30,-7.40,37.00
-6.00,35.30,-10.30,37.30
-7.00,35.30,-10.20,37.90
-8.00,35.30,-12.00,38.20
-9.00,35.30,-13.10,38.80
-10.00,35.30,-15.10,39.10
-11.00,35.30,-16.20,39.90
-12.00,35.30,-17.20,40.60
-13.00,35.30,-18.80,41.30
-14.00,35.30,-20.00,41.70
-15.00,35.30,-21.30,42.10
-16.00,35.30,-22.90,42.30
-17.00,35.30,-24.80,42.70
-18.00,35.30,-26.60,41.40
-19.00,35.30,-27.40,39.30
-20.00,35.30,-26.50,38.30
-21.00,35.30,-25.40,38.10
-22.00,35.30,-24.20,38.30
-23.00,35.30,-23.40,39.00
-24.00,35.30,-22.30,40.20
-25.00,35.30,-20.90,40.50
-26.00,35.30,-20.80,41.20
-27.00,35.30,-21.30,41.70
-28.00,35.30,-21.70,42.10
-29.00,35.30,-21.50,42.80
-30.00,35.30,-21.10,43.10
-31.00,35.30,-21.40,43.10
-32.00,35.30,-21.80,42.90
-33.00,35.30,-22.50,41.90
-34.00,35.30,-22.30,41.00
-35.00,35.30,-22.80,39.80
-36.00,35.30,-23.90,38.50
-37.00,35.30,-24.90,32.10
-38.00,35.30,-28.20,32.50
-39.00,35.30,-30.40,33.70
-40.00,35.30,-32.50,34.80
-41.00,35.30,-33.70,34.80
-42.00,35.30,-36.20,35.20
-43.00,35.30,-38.90,35.10
-44.00,35.30,-41.30,30.60
-45.00,35.30,-42.80,31.80
-46.00,35.30,-48.90,24.70
-47.00,35.30,-50.30,25.90
-48.00,35.30,-52.40,26.70
-49.00,35.30,-54.60,26.90
-50.00,35.30,-56.80,27.50
-51.00,35.30,-58.30,29.40
-52.00,35.30,-59.10,30.60
-53.00,35.30,-61.10,29.80
-54.00,35.30,-62.70,30.00
-55.00,35.30,-63.90,30.30
-56.00,35.30,-65.10,30.70
-57.00,35.30,-66.30,31.00
-58.00,35.30,-67.10,31.30
-59.00,35.30,-67.80,31.60
-60.00,35.30,-69.00,32.00
-61.00,35.30,-70.00,32.90
-62.00,35.30,-70.70,33.70
