name,owner,lat,lng
Franz-Josef-Strauß-Allee,Franz-Josef-Strauß-Allee,48.98936,12.085735
ImGewerbeparkC,ImGewerbeparkC,49.030302,12.128618
Benzstraße,Benzstraße,48.996721,12.125059
RegensburgerStraße3A,RegensburgerStraße3A,49.025916,11.957383
Auweg3,Auweg3,50.441938,10.120475
Ernst-Frenzel-Straße4,Ernst-Frenzel-Straße4,48.975142,12.158528
BruckdorferStraße23,BruckdorferStraße23,48.990531,12.028941
Theodor-Heuss-Platz26,Theodor-Heuss-Platz26,48.997254,12.068002
LuckenpainterStraße16-18,LuckenpainterStraße16-18,48.908515,12.151766
Pommernstraße,Pommernstraße,48.980966,12.192733
UnterislingerWeg,UnterislingerWeg,48.991327,12.1124
SondheimerStraße5,SondheimerStraße5,50.4295,10.307
Bahnhofstraße1,Bahnhofstraße1,49.006172,12.379152
SchweinfurterStraße11,SchweinfurterStraße11,50.32021,10.208691
WippenhauserStraße21,WippenhauserStraße21,48.402597,11.734999
MühlbacherStraße,MühlbacherStraße,50.319909,10.216899
SanktPetersweg15,SanktPetersweg15,49.01573,12.09669
IsmaningerStraße50,IsmaningerStraße50,48.39132,11.75403
Wallgasse41/2,Wallgasse41/2,49.799551,9.936935
Dorfstraße55E,Dorfstraße55E,54.16389,9.88886
Ludwig-van-Beethoven-Straße2,Ludwig-van-Beethoven-Straße2,48.099973,8.200264
NiorterStraße,NiorterStraße,50.285998,10.981476
Überfuhrstraße1,Überfuhrstraße1,48.063242,12.228064
Möncheplatz,Möncheplatz,51.81798,9.8697
Angerbadergasse,Angerbadergasse,48.40169,11.75046
Papenstraße3,Papenstraße3,51.815833,9.865
Sudetenstraße4,Sudetenstraße4,47.898596,10.646164
Munastraße1,Munastraße1,47.96421,12.58911
OberdürrbacherStraße,OberdürrbacherStraße,49.807405,9.956005
Marktstraße22,Marktstraße22,49.095833,11.807732
Volkersberg,Volkersberg,50.329299,9.768485
Agip,Agip,48.917607,12.73215
NeustadterStraße26,NeustadterStraße26,50.27162,10.970273
RosenauerStraße,RosenauerStraße,50.275817,10.983541
Hallstattstraße,Hallstattstraße,48.041427,10.494204
AnhaltischeTheater,AnhaltischeTheater,51.83382,12.24594
Hermann-Geib-Straße8B,Hermann-Geib-Straße8B,49.008502,12.109752
Pfarrer-Aigner-Straße13,Pfarrer-Aigner-Straße13,48.0398,11.95981
AmMoritzberg1,AmMoritzberg1,49.787215,10.031156
Wilhelm-Weber-Straße5,Wilhelm-Weber-Straße5,51.8651,12.653
Josef-Schneider-Straße2,Josef-Schneider-Straße2,49.800782,9.954246
AmWasserwerk2-2,AmWasserwerk2-2,50.030617,10.522005
Heinrich-Hertz-Straße3,Heinrich-Hertz-Straße3,50.033127,10.543527
Schlossplatz,Schlossplatz,51.8655,12.6395
SchweinfurterStraße,SchweinfurterStraße,50.031952,10.500556
Bahnhofstraße35,Bahnhofstraße35,48.88309,12.356342
GemeindeverwaltungHellingen,GemeindeverwaltungHellingen,50.253144,10.683485
Amtskellergasse3,Amtskellergasse3,50.029965,10.513227
Friedenstraße,Friedenstraße,49.010409,12.100283
OppersdorferStraße,OppersdorferStraße,49.05085,12.0913
MarekDembowski,MarekDembowski,50.32267,10.2195
Otto-Hahn-Straße,Otto-Hahn-Straße,49.0458,12.08365
Bodelschwinghstraße1,Bodelschwinghstraße1,50.050643,10.217338
Ludwigstraße,Ludwigstraße,49.036856,12.206834
Luitpoldstraße3,Luitpoldstraße3,48.39973,11.75453
Altmühlstraße1,Altmühlstraße1,49.029982,12.114961
Franz-Mayer-Straße,Franz-Mayer-Straße,49.002252,12.101156
Schlachthofstraße61-61,Schlachthofstraße61-61,47.996169,10.184846
Dr.-Martin-Luther-Straße12,Dr.-Martin-Luther-Straße12,49.015552,12.101594
HauzensteinerStraße54-54,HauzensteinerStraße54-54,49.11911,12.13778
Schwanenplatz4,Schwanenplatz4,49.018494,12.101854
Daimlerstraße20,Daimlerstraße20,47.755525,10.325589
EvangelischesKrankenhausRegensburg,EvangelischesKrankenhausRegensburg,49.01646,12.093279
Bergstraße,Bergstraße,48.988269,12.033039
Maxstraße43,Maxstraße43,49.028264,12.206315
Messerschmittstraße,Messerschmittstraße,49.024752,12.056915
Walhallastraße,Walhallastraße,48.97052,12.17517
Schrammstraße1,Schrammstraße1,50.04105,10.227635
Mannenstraße37,Mannenstraße37,51.702635,9.876304
AndenUnterenEichen1-1,AndenUnterenEichen1-1,50.061836,10.236977
Julius-Leber-Straße7,Julius-Leber-Straße7,48.988382,12.14739
K+K,K+K,49.118276,12.12616
Hauptstraße4,Hauptstraße4,48.14237,8.19863
Katholikenweg,Katholikenweg,48.531097,12.145354
RegensburgerStraße33,RegensburgerStraße33,49.048024,12.092163
ImGewerbeparkB47,ImGewerbeparkB47,49.030344,12.130289
TrudendorferStraße19,TrudendorferStraße19,48.930648,12.662981
Gewerbering28,Gewerbering28,48.416847,11.478095
Rebbergstraße2,Rebbergstraße2,48.214149,8.230769
Ludwigstraße15,Ludwigstraße15,50.042566,10.222181
Lindenlohe,Lindenlohe,49.358578,12.157492
DeutscheApotheker-undÄrztebank,DeutscheApotheker-undÄrztebank,50.045665,10.229509
Bismarckplatz3,Bismarckplatz3,49.018468,12.089075
Messerschmittstraße,Messerschmittstraße,49.02388,12.056061
AmGolfplatz,AmGolfplatz,52.288606,8.196276
EggersdorferStraße,EggersdorferStraße,52.001403,11.727178
Marktplatz,Marktplatz,50.031696,10.506239
Inselweg3,Inselweg3,52.204809,8.341816
AmHohenSand,AmHohenSand,49.027702,12.166943
Gerlichstraße2,Gerlichstraße2,49.018898,12.076827
UteSträter-Schnitker,UteSträter-Schnitker,52.197778,8.33802
Dechbetten,Dechbetten,49.00814,12.059965
Weichs,Weichs,49.026387,12.115481
Bajuwarenstraße,Bajuwarenstraße,48.995293,12.112489
Golf-ClubWürzburg,Golf-ClubWürzburg,49.74523,9.93813
Dr.ThomasSchmitt,Dr.ThomasSchmitt,50.043356,10.231497
Parkplatz,Parkplatz,48.980625,12.064275
Oberndorferstraße15,Oberndorferstraße15,48.549066,12.133907
Alphega-Apotheke,Alphega-Apotheke,47.777173,10.616709
Bahnhofstraße,Bahnhofstraße,50.033486,10.507601
Dr.-Walter-Haschke-Straße10,Dr.-Walter-Haschke-Straße10,49.194687,12.045596
BerlinerStraße61,BerlinerStraße61,51.871,12.6433
Von-Guttenberg-Straße,Von-Guttenberg-Straße,50.32387,10.23661
Elbstraße3,Elbstraße3,51.865,12.6428
NiederwerrnerStraße125-125,NiederwerrnerStraße125-125,50.049709,10.202224
DechbettenerBrücke1,DechbettenerBrücke1,49.011208,12.06875
Niederdörfl,Niederdörfl,48.918229,11.875879
Lilienthalstraße3B,Lilienthalstraße3B,49.01764,12.05735
Kuchläcker5,Kuchläcker5,48.973019,12.156597
BreslauerStraße,BreslauerStraße,48.553257,12.177859
Donaustraße3,Donaustraße3,48.99895,12.39769
Wöhrdstraße,Wöhrdstraße,49.0218,12.102356
Maxstraße25,Maxstraße25,50.202242,10.075509
Schopperplatz4,Schopperplatz4,49.02369,12.08784
AmRichtbach10,AmRichtbach10,49.178646,9.710472
Odessa-Ring,Odessa-Ring,49.026378,12.138957
KreissparkasseHeilbronn,KreissparkasseHeilbronn,49.081998,9.461019
Dr.-Raabe-Straße3,Dr.-Raabe-Straße3,50.551523,9.716856
DonaustauferStraße120,DonaustauferStraße120,49.028962,12.119927
Dalmatien,Dalmatien,50.036267,10.210299
Jakobstraße7,Jakobstraße7,49.018701,12.087456
BahnhofSchweinfurtStadt,BahnhofSchweinfurtStadt,50.046482,10.242024
Kornmarkt7,Kornmarkt7,50.04751,10.232561
ImI.Wehr2,ImI.Wehr2,50.040543,10.240194
Poststraße13,Poststraße13,50.327433,10.219865
Robert-Koch-Straße3,Robert-Koch-Straße3,50.050155,10.242791
Rainstallweg2B,Rainstallweg2B,48.99547,12.194698
Industriestraße,Industriestraße,48.996904,12.031947
Daimlerstraße3,Daimlerstraße3,49.800505,9.908999
Kaiserstraße6,Kaiserstraße6,49.739232,10.161129
Adolf-Schmetzer-Straße5,Adolf-Schmetzer-Straße5,49.017882,12.109709
Forststraße,Forststraße,50.074883,9.000193
L271,L271,49.269777,6.783526
HermesPaketShop,HermesPaketShop,50.081471,9.009331
Asia,Asia,48.906689,12.692423
AmPeterstor20,AmPeterstor20,49.014637,12.098104
Robert-Gerwig-Platz,Robert-Gerwig-Platz,48.05154,8.20691
Wöhrdstraße62-62,Wöhrdstraße62-62,49.020583,12.110932
RathausAlteglofsheim,RathausAlteglofsheim,48.922236,12.205113
RathausWadgassen,RathausWadgassen,49.265996,6.804232
RathausKreiensen,RathausKreiensen,51.856092,9.961264
Saarstraße,Saarstraße,49.271529,6.792587
Felix-Wankel-Straße5A,Felix-Wankel-Straße5A,50.03645,10.24338
VR-BankSchweinfurt,VR-BankSchweinfurt,49.981792,10.100429
Teichenweg2A,Teichenweg2A,51.819711,9.873104
Roggenweg18,Roggenweg18,48.896968,9.096253
Bahnhofstraße51,Bahnhofstraße51,48.904986,9.090912
Konrad-Adenauer-Straße,Konrad-Adenauer-Straße,48.546116,12.177525
R23,R23,49.005611,12.2486
ImTuchgraben,ImTuchgraben,48.90725,9.078938
AukofenerStraße2,AukofenerStraße2,48.951919,12.239299
Caerphillystraße22,Caerphillystraße22,48.881298,9.207101
Nell-Breuning-Allee8,Nell-Breuning-Allee8,49.239445,6.955436
Langobardenstraße,Langobardenstraße,48.993433,12.113717
Eugenstraße4-8,Eugenstraße4-8,48.890342,9.199977
Akademiehof,Akademiehof,48.894058,9.192956
Charlottenstraße12,Charlottenstraße12,48.900323,9.192601
StuttgarterStraße,StuttgarterStraße,48.85955,9.18536
KreissparkasseLudwigsburg,KreissparkasseLudwigsburg,48.891175,9.204247
Bahnhofstraße85,Bahnhofstraße85,48.862873,9.179624
GuggenbergerSee,GuggenbergerSee,48.98208,12.22299
Königsallee,Königsallee,48.89287,9.19652
SeebronnerStraße50,SeebronnerStraße50,48.487677,8.936424
Alt-Württemberg-Allee42,Alt-Württemberg-Allee42,48.89212,9.201372
Nobelstraße,Nobelstraße,48.498331,8.817952
Brenzstraße2-4,Brenzstraße2-4,48.89233,9.18329
Theodor-Heuss-Straße,Theodor-Heuss-Straße,48.860182,9.19774
Gänsfußallee21,Gänsfußallee21,48.891965,9.175934
Städt.Kindergarten,Städt.Kindergarten,48.85606,9.191742
Grönerstraße7,Grönerstraße7,48.892905,9.173053
Grönerstraße,Grönerstraße,48.893023,9.173541
AutohausSchwarzGmbH,AutohausSchwarzGmbH,48.864475,9.207981
Rathausgarage,Rathausgarage,48.894394,9.192318
ApothekePattonpoint,ApothekePattonpoint,48.872645,9.223233
Robert-Bosch-Straße,Robert-Bosch-Straße,48.88921,9.162013
Eschenallee9,Eschenallee9,48.353853,11.833811
Walhallastraße,Walhallastraße,49.032876,12.227017
LehrterStraße,LehrterStraße,51.85448,11.58218
RathausSaarlouis,RathausSaarlouis,49.316173,6.750567
Bahnhofstraße30,Bahnhofstraße30,50.076725,9.005303
Lohstraße,Lohstraße,48.354589,11.828931
PfälzerWeg44,PfälzerWeg44,49.04225,12.08283
Universitätsstraße55,Universitätsstraße55,48.991877,12.090761
Provinzialstraße242,Provinzialstraße242,49.290541,6.759095
Richard-Stücklen-Straße1,Richard-Stücklen-Straße1,49.023789,10.958446
Universitätsstraße,Universitätsstraße,48.99875,12.08979
Dr.-Gessler-Straße,Dr.-Gessler-Straße,49.007297,12.062941
HermannArmbrusterBäckerei,HermannArmbrusterBäckerei,48.124855,8.341407
McDonald's,McDonald's,51.897013,11.691845
TouristeninformationSaarbrücken,TouristeninformationSaarbrücken,49.239308,6.989924
B1530,B1530,49.013439,12.109501
AltenkesselerStraße17B/1,AltenkesselerStraße17B/1,49.245471,6.93867
boesner,boesner,49.242925,6.990727
Bärenwiese,Bärenwiese,48.894095,9.195211
Dr.-Sauerbruch-Straße,Dr.-Sauerbruch-Straße,49.20338,12.03372
Westerhaar1,Westerhaar1,51.510189,7.875878
P+RBahnhofKornwestheim,P+RBahnhofKornwestheim,48.864283,9.181092
SparkasseSaarbrücken,SparkasseSaarbrücken,49.229953,7.005671
Geschwister-Scholl-Straße,Geschwister-Scholl-Straße,51.758982,11.456848
BusbahnhofSanktJohann,BusbahnhofSanktJohann,49.233642,7.00155
Mangelgasse,Mangelgasse,51.18877,10.06025
ConfiserieSüßeStube,ConfiserieSüßeStube,53.120665,13.502518
Böhmerwaldstraße269,Böhmerwaldstraße269,49.058843,12.135141
AnderSchießstätte3,AnderSchießstätte3,49.710352,10.220347
NeustadterStraße22,NeustadterStraße22,50.271352,10.968704
Volpertstriesch,Volpertstriesch,50.622528,8.655606
AmBürgerhaus22,AmBürgerhaus22,50.636922,8.671219
Burgstraße10,Burgstraße10,50.620283,8.634836
AmHaidholz1,AmHaidholz1,48.630982,11.775011
PflugfelderStraße31,PflugfelderStraße31,48.89155,9.18375
ZerbsterStraße4B,ZerbsterStraße4B,51.834865,12.247141
ZurGroßenHalle,ZurGroßenHalle,51.851419,12.240757
Friedrichstraße15-15,Friedrichstraße15-15,51.83462,12.24001
Fritz-Hesse-Straße45,Fritz-Hesse-Straße45,51.839219,12.23528
Albrechtstraße80-85,Albrechtstraße80-85,51.850473,12.240026
Mühlbachweg,Mühlbachweg,48.93611,12.03945
Hermann-Barthel-Straße62,Hermann-Barthel-Straße62,50.042662,10.195502
Jahnstraße17,Jahnstraße17,48.939658,9.058333
Schillerstraße26,Schillerstraße26,48.903658,9.078503
Ahornweg14,Ahornweg14,48.90539,9.07206
Jahnhalle,Jahnhalle,48.799947,8.318113
Waldstraße1C,Waldstraße1C,54.446804,12.572301
GroßenseerStraße,GroßenseerStraße,53.6146,10.396074
Landstraße2,Landstraße2,48.782742,8.342967
SchloßRotenfels,SchloßRotenfels,48.817492,8.296413
Konrad-Adenauer-Straße4,Konrad-Adenauer-Straße4,48.802411,8.315911
Kaiser-Karl-V.-Allee18,Kaiser-Karl-V.-Allee18,48.9335,12.03782
Josten,Josten,54.408938,12.579863
Hauptstraße30B,Hauptstraße30B,48.803673,8.318658
André-Caplet-Straße2,André-Caplet-Straße2,49.22316,6.978262
AmBahndamm,AmBahndamm,54.43953,12.673222
Schäfflerstraße3-5,Schäfflerstraße3-5,48.920874,11.884306
WittowerStraße5,WittowerStraße5,54.619011,13.376433
Grottenweg2,Grottenweg2,50.09576,10.209904
Veitsmüllerweg2,Veitsmüllerweg2,48.39791,11.73786
Gallusweg10A,Gallusweg10A,47.886541,10.621957
ModeShopEvelyn,ModeShopEvelyn,47.91308,10.6348
DietersdorferStraße22A,DietersdorferStraße22A,50.21794,10.825727
Bahnhofstraße42,Bahnhofstraße42,54.09447,13.369186
Müller,Müller,48.865233,9.181262
Wasserturmweg9-11,Wasserturmweg9-11,53.325882,11.503184
AmWasserfall,AmWasserfall,52.824698,13.783177
Familiengarten,Familiengarten,52.84121,13.767618
A2BoardingHouseMemmingen,A2BoardingHouseMemmingen,47.98876,10.17188
AmWeißenHaus9,AmWeißenHaus9,50.418419,7.418061
Kehrlesgasse7,Kehrlesgasse7,50.178866,10.907829
AmProtzenweiher,AmProtzenweiher,49.02631,12.095244
AmBiopark13,AmBiopark13,48.995692,12.098552
Industriestraße9,Industriestraße9,48.924912,12.010499
SchweinfurterStraße113,SchweinfurterStraße113,50.059278,10.185731
Besengaustraße12,Besengaustraße12,50.333865,10.217169
HoheimerWeg1,HoheimerWeg1,49.713882,10.215147
IngolstädterStraße19,IngolstädterStraße19,48.563889,12.136944
Jahnstraße9,Jahnstraße9,48.482414,8.93772
Bahnhofstraße4,Bahnhofstraße4,50.308622,9.786017
Hofgarten,Hofgarten,48.530087,12.158462
Etzelstraße,Etzelstraße,48.943772,9.135475
Sankt-Johanner-Straße87,Sankt-Johanner-Straße87,49.238281,6.978495
BerlinerStraße25,BerlinerStraße25,48.941322,9.139917
WeißenseerStraße,WeißenseerStraße,51.165103,11.117362
Fritz-Franck-Weg19/5,Fritz-Franck-Weg19/5,49.1184,9.752944
MartinDrexler,MartinDrexler,47.726753,12.868862
Hansastraße27D,Hansastraße27D,48.132424,11.53034
Gutenbergstraße,Gutenbergstraße,48.017892,10.272101
RottendorferStraße,RottendorferStraße,49.790712,9.972367
GasthofKlosterbräu,GasthofKlosterbräu,48.9174,12.66768
PrüfeningerStraße,PrüfeningerStraße,49.015586,12.063147
Gabelsbergerstraße14,Gabelsbergerstraße14,49.01545,12.10675
AmFlughafen88,AmFlughafen88,47.990151,10.230154
Dr.med.GertrudHuber,Dr.med.GertrudHuber,48.058909,12.23341
Nuthestraße23F,Nuthestraße23F,52.393833,13.393583
Nuthestraße42A,Nuthestraße42A,52.391175,13.39542
Hauptstraße44,Hauptstraße44,48.002824,10.592768
MaritimHotel,MaritimHotel,49.798151,9.926132
Schützenstraße,Schützenstraße,53.300764,9.958919
Rieflerstraße,Rieflerstraße,52.390444,13.395667
Heerbergstraße3,Heerbergstraße3,49.01823,12.029107
Virchowstraße6,Virchowstraße6,49.784764,9.932609
Friedenstraße,Friedenstraße,49.010174,12.091706
Kirchgasse,Kirchgasse,50.0455,10.23171
Edeka,Edeka,48.907651,12.688625
Kitzingen,Kitzingen,49.730669,10.141131
ImRichthofenCircle6,ImRichthofenCircle6,49.747972,10.188363
BäckereiStraßgütl,BäckereiStraßgütl,48.061803,12.185578
Pfannkuchenhaus,Pfannkuchenhaus,54.291644,12.331807
Sonnleite,Sonnleite,49.738333,9.840833
ParkhausSillenbucherMarkt,ParkhausSillenbucherMarkt,48.739539,9.218929
Martin-Andersen-Nexö-Platz,Martin-Andersen-Nexö-Platz,54.092678,13.387504
Leightonstraße3,Leightonstraße3,49.786808,9.979979
Prora,Prora,54.442655,13.570727
AndenBoddenwiesen9,AndenBoddenwiesen9,54.5691,13.468741
KölzowerChaussee,KölzowerChaussee,54.146699,12.568937
Balthasar-Neumann-Promenade,Balthasar-Neumann-Promenade,49.792825,9.936622
Badstraße16,Badstraße16,48.807952,8.302225
Uhlandstraße19,Uhlandstraße19,49.779879,9.934626
SchülperGang3-3,SchülperGang3-3,54.167054,9.856936
ImGewerbepark2,ImGewerbepark2,52.219611,8.272605
Mälzereiweg1,Mälzereiweg1,49.007071,12.098529
Ludwigslust-Information,Ludwigslust-Information,53.324733,11.494582
Schultesstraße23,Schultesstraße23,50.041127,10.229328
Schilfgraben9,Schilfgraben9,54.365278,12.727778
StraubingerStraße22,StraubingerStraße22,49.01373,12.12403
VogelCommunicationGroup,VogelCommunicationGroup,49.796955,9.900767
AmMoosbach6,AmMoosbach6,49.075898,9.559443
LandshuterStraße,LandshuterStraße,48.40562,11.7578
Jahnstraße,Jahnstraße,51.818817,9.860173
AmWesthafen10,AmWesthafen10,54.371168,12.725711
Ernst-Alban-Straße2,Ernst-Alban-Straße2,53.525308,12.655131
Bogenberg,Bogenberg,48.90242,12.69707
Dr.-Siegfried-Straße,Dr.-Siegfried-Straße,50.685163,8.308056
Kreuzstraße1,Kreuzstraße1,47.869005,12.621185
Gottlieb-Daimler-Straße43,Gottlieb-Daimler-Straße43,48.956208,9.24484
Hadergasse31C,Hadergasse31C,50.044862,10.228032
Bahnhofstraße,Bahnhofstraße,50.223549,11.06566
Husarenweg10,Husarenweg10,49.316202,6.739074
Hohenzollernring,Hohenzollernring,49.313906,6.754853
Ditthornstraße10D,Ditthornstraße10D,49.014608,12.13939
Lucas-Cranach-Straße22,Lucas-Cranach-Straße22,51.867762,12.633026
KreissparkasseSaarlouis,KreissparkasseSaarlouis,49.335211,6.77116
Dr.-Manfred-Henrich-Platz5,Dr.-Manfred-Henrich-Platz5,49.327162,6.74919
Mussinanstraße21,Mussinanstraße21,48.9106,12.69698
Melchior-Elch-Straße,Melchior-Elch-Straße,47.892653,10.654136
Friedrich-Ebert-Straße27,Friedrich-Ebert-Straße27,50.04602,10.221705
HoltzendorfferStraße12,HoltzendorfferStraße12,49.320076,6.746609
Dudweilerstraße56,Dudweilerstraße56,49.238809,6.997573
Mühlweg1,Mühlweg1,50.218006,10.11595
AmSchwindgraben5,AmSchwindgraben5,48.97155,12.173505
Josef-Willmann-Straße,Josef-Willmann-Straße,50.220985,10.129528
BlumenLaichinger,BlumenLaichinger,49.277468,9.688802
Hauptstraße104-108,Hauptstraße104-108,53.45986,9.785999
Schulstraße15,Schulstraße15,50.21685,11.07399
Dr.med.IrmaImsel,Dr.med.IrmaImsel,48.960475,9.015116
Poststraße37,Poststraße37,47.724667,12.87742
Rennweg60-68,Rennweg60-68,48.913733,11.888093
KisdorferWeg,KisdorferWeg,53.829095,9.979555
MüggenburgerWeg11,MüggenburgerWeg11,54.43939,12.701834
AmKurpark9,AmKurpark9,54.361643,13.715078
Circus,Circus,54.353849,13.473981
Wöhrdplatz,Wöhrdplatz,48.916356,11.869675
Raiffeisenstraße1,Raiffeisenstraße1,50.21855,11.076959
Bruno-Bergner-Straße10,Bruno-Bergner-Straße10,50.65573,12.19547
Hermann-Aust-Straße,Hermann-Aust-Straße,48.00207,10.58599
RathausBadWörishofen,RathausBadWörishofen,48.00553,10.59863
Traunfeldstraße,Traunfeldstraße,47.733331,12.876782
AmStaffelwald,AmStaffelwald,47.888875,10.60963
Seestraße37-37,Seestraße37-37,51.564128,10.153888
SparkasseGöttingen,SparkasseGöttingen,51.555417,10.056122
AmGradierwerk2-2,AmGradierwerk2-2,51.270904,9.965339
Bostalstraße,Bostalstraße,51.507996,10.239572
Karl-Hammerschmidt-Straße32,Karl-Hammerschmidt-Straße32,48.149178,11.682685
JanheinoWernicke,JanheinoWernicke,51.610493,10.213082
Kurt-Schumacher-Straße20,Kurt-Schumacher-Straße20,49.019304,12.042556
Sinnaustraße14,Sinnaustraße14,50.308301,9.790564
Greflingerstraße26,Greflingerstraße26,49.01404,12.11855
ZurFemlinde,ZurFemlinde,52.216429,8.269882
Lindenstraße8,Lindenstraße8,49.329968,6.747612
Neutorstraße6,Neutorstraße6,51.514953,10.261215
AmFriedhof28,AmFriedhof28,50.051758,10.2292
DittelbrunnerStraße5,DittelbrunnerStraße5,50.054093,10.22982
SaarbrückerStraße9,SaarbrückerStraße9,49.325261,6.768839
AmBleichanger2,AmBleichanger2,50.269761,10.967655
AnschlussstelleSaarbrücken-Luisenbrücke,AnschlussstelleSaarbrücken-Luisenbrücke,49.236182,6.989057
Sankt-Avolder-Straße78,Sankt-Avolder-Straße78,49.286214,6.730184
Werderstraße,Werderstraße,49.234733,6.977577
Eiderkamp,Eiderkamp,54.240465,10.061317
MalstatterMarkt,MalstatterMarkt,49.238354,6.975706
BerlinerPlatz1,BerlinerPlatz1,48.893421,9.207868
Rathausstraße25,Rathausstraße25,49.405376,6.963597
AnderMühlenschule,AnderMühlenschule,49.276258,7.032864
Schützenstraße2-2,Schützenstraße2-2,49.241401,7.002762
Europaallee16,Europaallee16,49.242116,6.9892
AmWöllerspfad2-4,AmWöllerspfad2-4,49.53706,9.74194
SIXT-Saarbrücken,SIXT-Saarbrücken,49.220441,7.11269
K6939,K6939,48.49594,8.817436
Albin-Kitzinger-Straße,Albin-Kitzinger-Straße,50.06489,10.24703
Dr.med.Vet.SabineGötz,Dr.med.Vet.SabineGötz,48.97934,12.06723
InselbadBadAbbach,InselbadBadAbbach,48.93703,12.0318
SteinbacherStraße61,SteinbacherStraße61,49.103049,9.746223
SchonacherStraße2-2,SchonacherStraße2-2,48.133244,8.221874
Gerhardtstraße7,Gerhardtstraße7,48.709417,9.005944
